,170.39,167.28,143.44,124.67,139.01,125.83,144.33,151.26,175.51,171.31,161.9,146.92,141.8,140.91,132.8,128.48,170.83,169.61,168.07,154.88,149.33,152.91,152.61,137.09,169.59,183.01,180.44,164.55,152.63,157.77,165.07,149.52,142.73,173.85,182.23,174.58,163.28,164.01,169.2,148.48,134.31,174.07,191.33,168.66,156.89,170.86,184.84,167.02,123.67,140.54,153.69,147.57,144.65,162.24,172.96,169.67,157.51,161.06,133.23,124.41,138.44,142.93,137.13,134.44,SetNumber,93.593,89.581,86.892,89.289,87.814,87.369,85.607,85.63,83.339,84.683,81.734,81.225,84.852,81.868,78.276,81.283,79.022,77.063,78.297,80.507,82.925,84.504,81.379,81.717,75.044,74.58,78.084,76.845,78.794,80.752,80.069,81.097,77.487,77.684,78.752,81.008,81.979,81.407,80.644,81.851,80.868,83.396,81.593,83.65,84.882,86.387,84.198,83.036,76.999,78.213,79.675,82.38,82.86,82.217,82.271,77.157,57.394,65.553,68.725,69.74,70.054,69.422,67.564,64.938
1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.62100000000001,63.42,61.733000000000004,65.34899999999999,65.604,67.332,68.975,67.469,49.963,49.888000000000005,51.72,53.802,57.909,56.762,57.195,54.658,42.081,44.227,48.473,49.147,50.945,53.396,51.451,54.071000000000005,50.606,50.445,48.604,49.952,52.623999999999995,52.358000000000004,53.74100000000001,56.486999999999995,54.18600000000001,53.891000000000005,50.315,48.891999999999996,51.07,50.005,52.93899999999999,54.958,48.941,50.283,49.325,48.172,45.733000000000004,46.233000000000004,49.03,51.718,41.958,43.798,46.778,48.06399999999999,46.665,50.827,52.378,52.907,54.559,52.888000000000005,57.107,58.256,58.715,60.68,59.21,60.371
768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,81.325,81.517,81.673,83.45100000000001,81.858,78.71600000000001,78.906,76.773,81.385,75.214,70.916,69.513,72.172,75.631,78.072,79.592,79.408,71.774,70.306,77.969,85.346,90.367,93.693,95.449,78.62,76.29,83.22,96.079,98.057,101.49,101.79,101.24,78.527,80.453,84.978,97.34899999999999,100.05,101.31,100.41,98.59100000000001,84.43799999999999,82.81200000000001,85.149,93.71700000000001,101.46,102.27,101.71,102.26,81.57600000000001,77.782,79.039,87.36,92.875,98.434,100.29,99.87200000000001,85.384,83.616,80.318,80.237,85.235,97.486,101.85,96.595
1584,185.59,186.99,161.2,145.21,137.44,152.29,157.87,148.26,181.52,187.14,138.64,135.56,149.5,148.06,165.04,159.12,173.94,172.28,146.2,138.54,128.15,142.26,163.97,167.64,163.09,175.42,177.9,157.07,122.64,124.72,140.4,151.47,175.74,186.06,175.83,169.95,167.33,161.9,173.93,165.22,145.33,171.15,184.89,190.54,189.24,192.57,178.67,149.09,124.4,162.06,191.28,195.27,176.75,182.41,164.45,148.46,160.42,177.8,188.53,176.49,147.14,136.43,126.85,144.72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,79.556,75.21,76.01899999999999,80.329,84.448,87.025,87.40700000000001,87.31299999999999,78.34100000000001,76.91,81.332,86.20299999999999,87.131,88.64299999999999,88.56299999999999,88.977,87.70700000000001,85.15799999999999,88.60600000000001,91.015,92.251,91.801,92.70200000000001,92.67200000000001,103.04,101.89,98.851,97.802,99.37799999999999,97.439,98.24600000000001,97.78,109.52,109.05,108.96,107.07,108.66,107.49,107.25,107.48,101.94,104.27,105.25,104.31,108.74,110.1,106.79,107.2,89.03,92.125,91.22,92.229,98.15799999999999,104.55,102.12,96.235,104.02,106.77,108.5,109.68,107.71,107.25,104.33,101.33
879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,92.60799999999999,92.529,95.63,94.934,94.008,93.992,92.78200000000001,97.09299999999999,93.205,94.69200000000001,96.538,94.162,95.329,95.13600000000001,93.698,97.147,95.249,93.98299999999999,95.822,96.381,97.51799999999999,98.699,97.325,96.676,97.632,97.044,96.251,93.76,95.806,95.571,96.676,96.553,97.613,96.184,95.6,99.57600000000001,100.04,96.875,96.537,97.165,97.92399999999999,99.40100000000001,99.749,101.56,102.71,102.94,99.699,98.946,95.76799999999999,94.40100000000001,94.679,95.36200000000001,97.912,96.99,98.811,99.834,93.33200000000001,92.006,93.96,95.617,94.28299999999999,94.74600000000001,97.37200000000001,98.236
1943,113.79,125.15,134.57,167.9,188.07,164.53,159.38,170.23,132.83,147.0,142.91,169.95,173.35,169.96,171.78,161.17,165.83,183.5,150.12,129.2,125.63,149.16,165.59,160.79,158.18,192.24,178.17,126.02,130.9,151.74,155.25,146.9,135.13,157.61,154.62,145.47,163.52,176.77,182.81,163.44,143.94,155.67,159.25,133.43,108.54,140.99,180.06,190.33,163.8,148.97,155.74,126.46,105.38,123.51,154.6,174.57,132.44,134.74,146.44,126.42,128.14,111.63,112.4,142.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,156.7,172.24,175.43,164.81,140.96,126.08,140.36,161.0,156.51,180.54,187.18,156.43,134.47,137.26,140.34,145.84,147.4,172.64,177.93,139.6,138.35,163.86,154.91,146.08,127.56,145.42,148.36,139.45,141.45,162.08,180.59,169.91,142.23,157.63,157.44,174.02,167.15,140.13,160.53,167.56,116.75,139.79,165.5,168.86,181.6,169.26,152.69,164.32,128.46,120.87,139.93,155.93,183.61,199.34,173.47,152.38,159.59,152.83,136.6,152.97,181.08,193.67,174.32,157.67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413,148.64,143.55,168.49,185.31,178.54,149.2,121.16,101.85,173.85,162.96,157.3,160.46,155.81,163.06,173.2,149.37,173.12,173.29,138.91,141.74,153.69,162.93,173.11,162.93,162.61,157.34,139.01,149.79,159.72,162.55,160.6,150.18,151.16,137.81,127.22,146.04,157.16,144.61,151.64,140.92,149.48,126.62,114.35,140.3,140.18,120.21,112.31,111.37,157.43,118.01,116.72,161.8,172.85,137.8,115.1,132.37,137.0,114.34,130.88,172.38,191.49,178.13,150.4,141.74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,182.98,162.04,155.87,180.74,189.08,164.96,150.72,163.16,156.76,154.96,167.37,188.66,181.61,140.17,127.79,164.39,162.68,170.59,192.04,191.77,179.76,147.82,127.32,155.47,167.86,166.36,163.78,175.8,173.71,156.9,162.17,159.43,183.05,190.01,167.25,174.78,161.15,140.4,159.14,166.77,190.35,187.18,171.41,169.01,150.05,120.59,131.26,151.69,177.58,196.24,168.46,181.45,181.04,147.33,122.38,140.29,184.72,190.07,167.48,184.9,190.16,173.82,133.1,129.38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
